,SPX.GI,FTSE.GI,FCHI.GI,GDAXI.GI,N225.GI,HSI.HI,000300.SH,SENSEX.GI
,标普500,英国富时100,法国CAC40,德国DAX,日经225,恒生指数,沪深300,印度SENSEX30
,收盘价,收盘价,收盘价,收盘价,收盘价,收盘价,收盘价,收盘价
2017/8/7,2480.91,7531.94,5207.89,12257.17,20055.89,27690.36,3726.7948,32273.67
2017/8/8,2474.92,7542.73,5218.89,12292.05,19996.01,27854.91,3732.2129,32014.19
2017/8/9,2474.02,7498.06,5145.7,12154,19738.71,27757.09,3731.044,31797.84
2017/8/10,2438.21,7389.94,5115.23,12014.3,19729.74,27444,3715.9208,31531.33
2017/8/11,2441.32,7309.96,5060.92,12014.06,,26883.51,3647.3503,31213.59
2017/8/14,2465.84,7353.89,5121.67,12165.12,19537.1,27250.23,3694.6831,31449.03
2017/8/15,2464.61,7383.85,5140.25,12177.04,19753.31,27174.96,3706.0566,
2017/8/16,2468.11,7433.03,5176.61,12263.86,19729.28,27409.07,3701.4207,31770.89
2017/8/17,2430.01,7387.87,5146.85,12203.46,19702.63,27344.22,3721.277,31795.46
2017/8/18,2425.55,7323.98,5114.15,12165.19,19470.41,27047.57,3724.6748,31524.68
2017/8/21,2428.37,7318.88,5087.59,12065.99,19393.13,27154.68,3740.9941,31258.85
2017/8/22,2452.51,7381.74,5131.86,12229.34,19383.84,27401.67,3752.298,31291.85
2017/8/23,2444.04,7382.65,5115.39,12174.3,19434.64,,3756.0884,31568.01
2017/8/24,2438.97,7407.06,5113.13,12180.83,19353.77,27518.6,3734.6458,31596.06
2017/8/25,2443.05,7401.46,5104.33,12167.94,19452.61,27848.16,3795.7544,
2017/8/28,2444.24,,5079.75,12123.47,19449.9,27863.29,3842.7119,31750.82
2017/8/29,2446.3,7337.43,5031.92,11945.88,19362.55,27765.01,3834.5376,31388.39
2017/8/30,2457.59,7365.26,5056.34,12002.47,19506.54,28094.61,3834.3005,31646.46
2017/8/31,2471.65,7430.62,5085.59,12055.84,19646.24,27970.3,3822.0928,31730.49
2017/9/1,2476.55,7438.5,5123.26,12142.64,19691.47,27953.16,3830.5383,31892.23
2017/9/4,,7411.47,5103.97,12102.21,19508.25,27740.26,3845.6163,31702.25
2017/9/5,2457.85,7372.92,5086.56,12123.71,19385.81,27741.35,3857.0464,31809.55
2017/9/6,2465.54,7354.13,5101.41,12214.54,19357.97,27613.76,3849.4499,31661.97
2017/9/7,2465.1,7396.98,5114.62,12296.63,19396.52,27522.92,3829.8713,31662.74
2017/9/8,2461.43,7377.6,5113.49,12303.98,19274.82,27668.47,3825.9895,31687.52
2017/9/11,2488.11,7413.59,5176.71,12475.24,19545.77,27955.13,3825.6453,31882.16
2017/9/12,2496.48,7400.69,5209.01,12524.77,19776.62,27972.24,3837.9341,32158.66
2017/9/13,2498.37,7379.7,5217.59,12553.57,19865.82,27894.08,3842.6061,32186.41
2017/9/14,2495.62,7295.39,5225.2,12540.45,19807.44,27777.2,3829.9554,32241.93
2017/9/15,2500.23,7215.47,5213.91,12518.81,19909.5,27807.59,3831.2965,32272.61
2017/9/18,2503.87,7253.28,5229.32,12559.39,,28159.77,3843.1428,32423.76
2017/9/19,2506.65,7275.25,5237.44,12561.79,20299.38,28051.41,3832.1161,32402.37
2017/9/20,2508.24,7271.95,5241.66,12569.17,20310.46,28127.8,3842.4353,32400.51
2017/9/21,2500.6,7263.9,5267.29,12600.03,20347.48,28110.33,3837.8176,32370.04
2017/9/22,2502.22,7310.64,5281.29,12592.35,20296.45,27880.53,3837.7304,31922.44
2017/9/25,2496.66,7301.29,5267.13,12594.81,20397.58,27500.34,3817.7915,31626.63
2017/9/26,2496.84,7285.74,5268.76,12605.2,20330.19,27513.01,3820.7816,31599.76
2017/9/27,2507.04,7313.51,5281.96,12657.41,20267.05,27642.43,3821.2,31159.81
2017/9/28,2510.06,7322.82,5293.77,12704.65,20363.11,27421.6,3822.5386,31282.48
2017/9/29,2519.36,7372.76,5329.81,12828.86,20356.28,27554.3,3836.5013,31283.72
2017/10/6,,,,,20690.71,,,
2017/10/9,2544.73,7507.89,5365.83,12976.4,,28326.59,3882.2076,31846.89
2017/10/10,2550.64,7538.27,5363.65,12949.25,20823.51,28490.83,3889.8637,31924.41
2017/10/11,2555.24,7533.81,5362.41,12970.68,20881.27,28389.57,3902.6868,31833.99
2017/10/12,2550.93,7556.24,5360.81,12982.89,20954.72,28459.03,3912.9536,32182.22
2017/10/13,2553.17,7535.44,5351.74,12991.87,21155.18,28476.43,3921.0017,32432.69
2017/10/16,2557.64,7526.97,5362.88,13003.7,21255.56,28692.8,3913.4462,32633.64
2017/10/17,2559.36,7516.17,5361.37,12995.06,21336.12,28697.49,3913.0688,32609.16
2017/10/18,2561.26,7542.87,5383.81,13043.03,21363.05,28711.76,3944.1626,32584.35
2017/10/19,2562.1,7523.04,5368.29,12990.1,21448.52,28159.09,3931.2495,32389.96
2017/10/20,2575.21,7523.23,5372.38,12991.28,21457.64,28487.24,3926.852,
2017/10/23,2564.98,7524.45,5386.81,13003.14,21696.65,28305.88,3930.7981,32506.72
2017/10/24,2569.13,7526.54,5394.8,13013.19,21805.17,28154.97,3959.3953,32607.34
2017/10/25,2557.15,7447.21,5374.89,12953.41,21707.62,28302.89,3976.949,33042.5
2017/10/26,2560.4,7486.5,5455.4,13133.28,21739.78,28202.38,3993.5752,33147.13
2017/10/27,2581.07,7505.03,5494.13,13217.54,22008.45,28438.85,4021.9676,33157.22
2017/10/30,2572.83,7487.81,5493.63,13229.57,22011.67,28336.19,4009.7218,33266.16
2017/10/31,2575.26,7493.08,5503.29,,22011.61,28245.54,4006.7179,33213.13
2017/11/1,2579.36,7487.96,5514.29,13465.51,22420.08,28594.06,3996.6221,33600.27
2017/11/2,2579.85,7555.32,5510.5,13440.93,22539.12,28518.64,3997.1343,33573.22
2017/11/3,2587.84,7560.35,5517.97,13478.86,,28603.61,3992.6979,33685.56
2017/11/6,2591.13,7562.28,5507.25,13468.79,22548.35,28596.8,4020.8896,33731.19
2017/11/7,2590.64,7513.11,5480.64,13379.27,22937.6,28994.34,4054.2465,33370.76
2017/11/8,2594.38,7529.72,5471.43,13382.42,22913.82,28907.6,4048.0057,33218.81
2017/11/9,2584.62,7484.1,5407.75,13182.56,22868.71,29136.57,4075.8998,33250.93
2017/11/10,2582.3,7432.99,5380.72,13127.47,22681.42,29120.92,4111.9112,33314.56
2017/11/13,2584.84,7415.18,5341.63,13074.42,22380.99,29182.18,4128.0733,33033.56
2017/11/14,2578.87,7414.42,5315.58,13033.48,22380.01,29152.12,4099.351,32941.87
2017/11/15,2564.62,7372.61,5301.25,12976.37,22028.32,28851.69,4073.6696,32760.44
2017/11/16,2585.64,7386.94,5336.39,13047.22,22351.12,29018.76,4105.0122,33106.82
2017/11/17,2578.85,7380.68,5319.17,12993.73,22396.8,29199.04,4120.8508,33342.8
2017/11/20,2582.14,7389.46,5340.45,13058.66,22261.76,29260.31,4143.8334,33359.9
2017/11/21,2599.03,7411.34,5366.15,13167.54,22416.48,29818.07,4217.7015,33478.35
2017/11/22,2597.08,7419.02,5352.76,13015.04,22523.15,30003.49,4227.5666,33561.55
2017/11/23,,7417.24,5379.54,13008.55,,29707.94,4102.3966,33588.08
2017/11/24,2602.42,7409.64,5390.46,13059.84,22550.85,29866.32,4104.2034,33679.24
2017/11/27,2601.42,7383.9,5360.09,13000.2,22495.99,29686.19,4049.9475,33724.44
2017/11/28,2627.04,7460.65,5390.48,13059.53,22486.24,29680.85,4055.8235,33618.59
2017/11/29,2626.07,7393.56,5398.05,13061.87,22597.2,29623.83,4053.7529,33602.76
2017/11/30,2647.58,7326.67,5372.79,13023.98,22724.96,29177.35,4006.0993,33149.35
2017/12/1,2642.22,7300.49,5316.89,12861.49,22819.03,29074.24,3998.1365,32832.94
2017/12/4,2639.44,7338.97,5389.29,13058.55,22707.16,29138.28,4018.8571,32869.72
2017/12/5,2629.57,7327.5,5375.53,13048.54,22622.38,28842.8,4040.1704,32802.44
2017/12/6,2629.27,7348.03,5374.35,12998.85,22177.04,28224.8,4015.8211,32597.18
2017/12/7,2636.98,7320.75,5383.86,13045.15,22498.03,28303.19,3971.0569,32949.21
2017/12/8,2651.5,7393.96,5399.09,13153.7,22811.08,28639.85,4003.3792,33250.3
2017/12/11,2659.99,7453.48,5386.83,13123.65,22938.73,28965.29,4069.4997,33455.79
2017/12/12,2664.11,7500.41,5427.19,13183.53,22866.17,28793.88,4016.0163,33227.99
2017/12/13,2662.85,7496.51,5399.45,13125.64,22758.07,29222.1,4050.0927,33053.04
2017/12/14,2652.01,7448.12,5357.14,13068.08,22694.45,29166.38,4026.1516,33246.7
2017/12/15,2675.81,7490.57,5349.3,13103.56,22553.22,28848.11,3980.8558,33462.97
2017/12/18,2690.16,7537.01,5420.58,13312.3,22901.77,29050.41,3985.2914,33601.68
2017/12/19,2681.47,7544.09,5382.91,13215.79,22868,29253.66,4035.3294,33836.74
2017/12/20,2679.25,7525.22,5352.77,13069.17,22891.72,29234.09,4030.4898,33777.38
2017/12/21,2684.57,7603.98,5385.97,13109.74,22866.1,29367.06,4067.8485,33756.28
2017/12/22,2683.34,7592.66,5364.72,13072.79,22902.76,29578.01,4054.5984,33940.3
2017/12/25,,,,,22939.18,,4041.5401,
2017/12/26,2680.5,,,,22892.69,,4053.6224,34010.61
2017/12/27,2682.62,7620.68,5368.84,13070.02,22911.21,29597.66,3991.2075,33911.81
2017/12/28,2687.54,7622.88,5339.42,12979.94,22783.98,29863.71,4018.8974,33848.03
2017/12/29,2673.61,7687.77,5312.56,12917.64,22764.94,29919.15,4030.8549,34056.83
2018/1/2,2695.81,7648.1,5288.6,12871.39,,30515.31,4087.4012,33812.26
2018/1/3,2713.06,7671.11,5331.28,12978.21,,30560.95,4111.3925,33793.38
2018/1/4,2723.99,7695.88,5413.69,13167.89,23506.33,30736.48,4128.8119,33969.64
2018/1/5,2743.15,7724.22,5470.75,13319.64,23714.53,30814.64,4138.7505,34153.85
2018/1/8,2747.71,7696.51,5487.42,13367.78,,30899.53,4160.1595,34352.79
2018/1/9,2751.29,7731.02,5523.94,13385.59,23849.99,31011.41,4189.2977,34443.19
2018/1/10,2748.23,7748.51,5504.68,13281.34,23788.2,31073.72,4207.8132,34433.07
2018/1/11,2767.56,7762.94,5488.55,13202.9,23710.43,31120.39,4205.5863,34503.49
2018/1/12,2786.24,7778.64,5517.06,13245.03,23653.82,31412.54,4225.001,34592.39
2018/1/15,,7769.14,5509.69,13200.51,23714.88,31338.87,4225.2393,34843.51
2018/1/16,2776.42,7755.93,5513.82,13246.33,23951.81,31904.75,4258.473,34771.05
2018/1/17,2802.56,7725.43,5493.99,13183.96,23868.34,31983.41,4248.1164,35081.82
2018/1/18,2798.03,7700.96,5494.83,13281.43,23763.37,32121.94,4271.4168,35260.29
2018/1/19,2810.3,7730.79,5526.51,13434.45,23808.06,32254.89,4285.395,35511.58
2018/1/22,2832.97,7715.44,5541.99,13463.69,23816.33,32393.41,4336.5974,35798.01
2018/1/23,2839.13,7731.83,5535.26,13559.6,24124.15,32930.7,4382.6129,36139.98
2018/1/24,2837.54,7643.43,5495.16,13414.74,23940.78,32958.69,4389.8853,36161.64
2018/1/25,2839.25,7615.84,5481.21,13298.36,23669.49,32654.45,4365.0794,36050.44
2018/1/26,2872.87,7665.54,5529.15,13340.17,23631.88,33154.12,4381.2996,
2018/1/29,2853.53,7671.53,5521.59,13324.48,23629.34,32966.89,4302.0181,36283.25
2018/1/30,2822.43,7587.98,5473.78,13197.71,23291.97,32607.29,4256.1021,36033.73
2018/1/31,2823.81,7533.55,5481.93,13189.48,23098.29,32887.27,4275.8986,35965.02
2018/2/1,2821.98,7490.39,5454.55,13003.9,23486.11,32642.09,4245.8978,35906.66
2018/2/2,2762.13,7443.43,5364.98,12785.16,23274.53,32601.78,4271.2326,35066.75
2018/2/5,2648.94,7334.98,5285.83,12687.49,22682.08,32245.22,4274.1464,34757.16
2018/2/6,2695.14,7141.4,5161.81,12392.66,21610.24,30595.42,4148.8856,34195.94
2018/2/7,2681.66,7279.42,5255.9,12590.43,21645.37,30323.2,4050.4972,34082.71
2018/2/8,2581,7170.69,5151.68,12260.29,21890.86,30451.27,4012.0472,34413.16
2018/2/9,2619.55,7092.43,5079.21,12107.48,21382.62,29507.42,3840.6527,34005.76
2018/2/12,2656,7177.06,5140.06,12282.77,,29459.63,3890.1046,34300.47
2018/2/13,2662.94,7168.01,5109.24,12196.5,21244.68,29839.53,3935.6324,
2018/2/14,2698.63,7213.97,5165.26,12339.16,21154.17,30515.6,3966.9614,34155.95
2018/2/22,2703.96,7252.39,5309.23,12461.91,21736.44,30965.68,4052.7332,33819.5
2018/2/23,2747.3,7244.41,5317.37,12483.79,21892.78,31267.17,4071.0889,34142.15
2018/2/26,2779.6,7289.58,5344.26,12527.04,22153.63,31498.6,4118.4186,34445.75
2018/2/27,2744.28,7282.45,5343.93,12490.73,22389.86,31268.66,4058.9806,34346.39
2018/2/28,2713.83,7231.91,5320.49,12435.85,22068.24,30844.72,4023.6415,34184.04
2018/3/1,2677.67,7175.64,5262.56,12190.94,21724.47,31044.25,4049.0863,34046.94
2018/3/2,2691.25,7069.9,5136.58,11913.71,21181.64,30583.45,4016.461,
2018/3/5,2720.94,7115.98,5167.23,12090.87,21042.09,29886.39,4018.097,33746.78
2018/3/6,2728.12,7146.75,5170.23,12113.87,21417.76,30510.73,4066.5647,33317.2
2018/3/7,2726.8,7157.84,5187.83,12245.36,21252.72,30196.92,4036.6536,33033.09
2018/3/8,2738.97,7203.24,5254.1,12355.57,21368.07,30654.52,4077.6001,33351.57
2018/3/9,2786.57,7224.51,5274.4,12346.68,21469.2,30996.21,4108.8652,33307.14
2018/3/12,2783.02,7214.76,5276.71,12418.39,21824.03,31594.33,4127.6662,33917.94
2018/3/13,2765.31,7138.78,5242.79,12221.03,21968.1,31601.45,4091.2533,33856.78
2018/3/14,2749.48,7132.69,5233.36,12237.74,21777.29,31435.01,4073.3447,33835.74
2018/3/15,2747.33,7139.76,5267.26,12345.56,21803.95,31541.1,4096.1627,33685.54
2018/3/16,2752.01,7164.14,5282.75,12389.58,21676.51,31501.97,4056.4226,33176
2018/3/19,2712.92,7042.93,5222.84,12217.02,21480.9,31513.76,4074.2479,32923.12
2018/3/20,2716.94,7061.27,5252.43,12307.33,21380.97,31549.93,4077.7041,32996.76
2018/3/21,2711.93,7038.97,5239.74,12309.15,,31414.52,4061.0502,33136.18
2018/3/22,2643.69,6952.59,5167.21,12100.08,21591.99,31071.05,4020.349,33006.27
2018/3/23,2588.26,6921.94,5095.22,11886.31,20617.86,30309.29,3904.9355,32596.54
2018/3/26,2658.55,6888.69,5066.28,11787.26,20766.1,30548.77,3879.893,33066.41
2018/3/27,2612.62,7000.14,5115.74,11970.83,21317.32,30790.83,3913.2689,33174.39
2018/3/28,2605,7044.74,5130.44,11940.71,21031.31,30022.53,3842.7155,32968.68
2018/3/29,2640.87,7056.61,5167.3,12096.73,21159.08,30093.38,3894.0498,
2018/3/30,,,,,21454.3,,3898.4977,
2018/4/2,2581.88,,,,21388.58,,3886.9189,33255.36
2018/4/3,2614.45,7030.46,5152.12,12002.45,21292.29,30180.1,3862.4796,33370.63
2018/4/4,2644.69,7034.01,5141.8,11957.9,21319.55,29518.69,3854.8625,33019.07
2018/4/9,2613.16,7194.75,5263.39,12261.75,21678.26,30229.58,3852.9292,33788.54
2018/4/10,2656.87,7266.75,5307.56,12397.32,21794.32,30728.74,3927.1729,33880.25
2018/4/11,2642.19,7257.14,5277.94,12293.97,21687.1,30897.71,3938.3434,33940.44
2018/4/12,2663.99,7258.34,5309.22,12415.01,21660.28,30831.28,3898.6354,34101.13
2018/4/13,2656.3,7264.56,5315.02,12442.4,21778.74,30808.38,3871.1443,34192.65
2018/4/16,2677.84,7198.2,5312.96,12391.41,21835.53,30315.59,3808.863,34305.43
2018/4/17,2706.39,7226.05,5353.54,12585.57,21847.59,30062.75,3748.6412,34395.06
2018/4/18,2708.64,7317.34,5380.17,12590.83,22158.2,30284.25,3766.282,34331.68
2018/4/19,2693.13,7328.92,5391.64,12567.42,22191.18,30708.44,3811.843,34427.29
2018/4/20,2670.14,7368.17,5412.83,12540.5,22162.24,30418.33,3760.8543,34415.58
2018/4/23,2670.29,7398.87,5438.55,12572.39,22088.04,30254.4,3766.3257,34450.77
2018/4/24,2634.56,7425.4,5444.16,12550.82,22278.12,30636.24,3843.4886,34616.64
2018/4/25,2639.4,7379.32,5413.3,12422.3,22215.32,30328.15,3828.7015,34501.27
2018/4/26,2666.94,7421.43,5453.58,12500.47,22319.61,30007.68,3755.4941,34713.6
2018/4/27,2669.91,7502.21,5483.19,12580.87,22467.87,30280.67,3756.8765,34969.7
2018/5/2,2635.67,7543.2,5529.22,12802.25,22472.78,30723.88,3763.6461,35176.42
2018/5/3,2629.73,7502.69,5501.66,12690.15,,30313.37,3793.0001,35103.14
2018/5/4,2663.42,7567.14,5516.05,12819.6,,29926.5,3774.5981,34915.38
2018/5/7,2672.63,,5531.42,12948.14,22467.16,29994.26,3834.1877,35208.14
2018/5/8,2671.92,7565.75,5521.93,12912.21,22508.69,30402.81,3878.6767,35216.32
2018/5/9,2697.79,7662.52,5534.63,12943.06,22408.88,30536.14,3871.6152,35319.35
2018/5/10,2723.07,7700.97,5545.95,13022.87,22497.18,30809.22,3893.0565,35246.27
2018/5/11,2727.72,7724.55,5541.94,13001.24,22758.48,31122.06,3872.8383,35535.79
2018/5/14,2730.13,7710.98,5540.68,12977.71,22865.86,31541.08,3909.2933,35556.71
2018/5/15,2711.45,7722.98,5553.16,12970.04,22818.02,31152.03,3924.0975,35543.94
2018/5/16,2722.46,7734.2,5567.54,12996.33,22717.23,31110.2,3892.8442,35387.88
2018/5/17,2720.13,7787.97,5621.92,13114.61,22838.37,30942.15,3864.0507,35149.12
2018/5/18,2712.97,7778.79,5614.51,13077.72,22930.36,31047.91,3903.0637,34848.3
2018/5/21,2733.01,7859.17,5637.51,,23002.37,31234.35,3921.2421,34616.13
2018/5/22,2724.44,7877.45,5640.1,13169.92,22960.34,,3906.2081,34651.24
2018/5/23,2733.29,7788.44,5565.85,12976.84,22689.74,30665.64,3854.5825,34344.91
2018/5/24,2727.76,7716.74,5548.45,12855.09,22437.01,30760.41,3827.217,34663.11
2018/5/25,2721.33,7730.28,5542.55,12938.01,22450.79,30588.04,3816.498,34924.87
2018/5/28,,,5508.93,12863.46,22481.09,30792.26,3833.2599,35165.48
2018/5/29,2689.86,7632.64,5438.06,12666.51,22358.43,30484.58,3804.0093,34949.24
2018/5/30,2724.01,7689.57,5427.35,12783.76,22018.52,30056.79,3723.3724,34906.11
2018/5/31,2705.27,7678.2,5398.4,12604.89,22201.82,30468.56,3802.3759,35322.38
2018/6/1,2734.62,7701.77,5465.53,12724.27,22171.35,30492.91,3770.5891,35227.26
2018/6/4,2746.87,7741.29,5472.91,12770.75,22475.94,30997.98,3807.5781,35011.89
2018/6/5,2748.8,7686.8,5460.95,12787.13,22539.54,31093.45,3845.3164,34903.21
2018/6/6,2772.35,7712.37,5457.56,12830.07,22625.73,31259.1,3837.3511,35178.88
2018/6/7,2770.37,7704.4,5448.36,12811.05,22823.26,31512.63,3831.0128,35463.08
2018/6/8,2779.03,7681.07,5450.22,12766.55,22694.5,30958.21,3779.6159,35443.67
2018/6/11,2782,7737.43,5473.91,12842.91,22804.04,31063.7,3779.9818,35483.47
2018/6/12,2786.85,7703.81,5453.37,12842.3,22878.35,31103.06,3825.9534,35692.52
2018/6/13,2775.63,7703.71,5452.73,12890.58,22966.38,30725.15,3788.3391,35739.16
2018/6/14,2782.49,7765.79,5528.46,13107.1,22738.61,30440.17,3773.3655,35599.82
2018/6/15,2779.66,7633.91,5501.88,13010.55,22851.75,30309.49,3753.4338,35622.14
2018/6/19,2762.59,7603.85,5390.63,12677.97,22278.48,29468.15,3621.1166,35286.74
2018/6/20,2767.32,7627.4,5372.31,12695.16,22555.43,29696.17,3635.4436,35547.33
2018/6/21,2749.76,7556.44,5316.01,12511.91,22693.04,29296.05,3592.965,35432.39
2018/6/22,2754.88,7682.27,5387.38,12579.72,22516.83,29338.7,3608.9046,35689.6
2018/6/25,2717.07,7509.84,5283.86,12270.33,22338.15,28961.39,3560.4777,35470.35
2018/6/26,2723.06,7537.92,5281.29,12234.34,22342,28881.4,3531.1112,35490.04
2018/6/27,2699.63,7621.69,5327.2,12348.61,22271.77,28356.26,3459.2621,35217.11
2018/6/28,2716.31,7615.63,5275.64,12177.23,22270.39,28497.32,3423.5255,35037.64
2018/6/29,2718.37,7636.93,5323.53,12306,22304.51,28955.11,3510.9845,35423.48
2018/7/2,2726.71,7547.85,5276.76,12238.17,21811.93,,3407.9638,35264.41
2018/7/3,2713.22,7593.29,5316.77,12349.14,21785.54,28545.57,3409.2801,35378.6
2018/7/4,,7573.09,5320.5,12317.61,21717.04,28241.67,3363.7473,35645.4
2018/7/5,2736.61,7603.22,5366.32,12464.29,21546.99,28182.09,3342.4379,35574.55
2018/7/6,2759.82,7617.7,5375.77,12496.17,21788.14,28315.62,3365.1227,35657.86
2018/7/9,2784.17,7687.99,5398.11,12543.89,22052.18,28688.5,3459.1837,35934.72
2018/7/10,2793.84,7692.04,5434.36,12609.85,22196.89,28682.25,3467.5155,36239.62
2018/7/11,2774.02,7591.96,5353.93,12417.13,21932.21,28311.69,3407.5297,36265.93
2018/7/12,2798.29,7651.33,5405.9,12492.97,22187.96,28480.83,3481.0559,36548.41
2018/7/13,2801.31,7661.87,5429.2,12540.73,22597.35,28525.44,3492.6897,36541.63
2018/7/16,2798.43,7600.45,5409.43,12561.02,,28539.66,3472.0859,36323.77
2018/7/17,2809.55,7626.33,5422.54,12661.54,22697.36,28181.68,3449.3773,36519.96
2018/7/18,2815.62,7676.28,5447.44,12765.94,22794.19,28117.42,3431.3227,36373.44
2018/7/19,2804.49,7683.97,5417.07,12686.29,22764.68,28010.86,3428.343,36351.23
2018/7/20,2801.83,7678.79,5398.32,12561.42,22697.88,28224.48,3492.8938,36496.37
2018/7/23,2806.98,7655.79,5378.25,12548.57,22396.99,28256.12,3525.7503,36718.6
2018/7/24,2820.4,7709.05,5434.19,12689.39,22510.48,28662.57,3581.7057,36825.1
2018/7/25,2846.07,7658.26,5426.41,12579.33,22614.25,28920.9,3577.7522,36858.23
2018/7/26,2837.44,7663.17,5480.55,12809.23,22586.87,28781.14,3536.2456,36984.64
2018/7/27,2818.82,7701.31,5511.76,12860.4,22712.75,28804.28,3521.2269,37336.85
2018/7/30,2802.6,7700.85,5491.22,12798.2,22544.84,28733.13,3515.0794,37494.4
2018/7/31,2816.29,7748.76,5511.3,12805.5,22553.72,28583.01,3517.6568,37606.58
2018/8/1,2813.36,7652.91,5498.37,12737.05,22746.7,28340.74,3447.3882,37521.62
2018/8/2,2827.22,7575.93,5460.98,12546.33,22512.53,27714.56,3370.9579,37165.16
2018/8/3,2840.35,7659.1,5478.98,12615.76,22525.18,27676.32,3315.2839,37556.16
2018/8/6,2850.4,7663.78,5477.18,12598.21,22507.32,27819.56,3273.2728,37691.89
2018/8/7,2858.45,7718.48,5521.31,12648.19,22662.74,28248.88,3368.8695,37665.8
2018/8/8,2857.7,7776.65,5501.9,12633.54,22644.31,28359.14,3314.5075,37887.56
2018/8/9,2853.58,7741.77,5502.25,12676.11,22598.39,28607.3,3397.5298,38024.37
2018/8/10,2833.28,7667.01,5414.68,12424.35,22298.08,28366.62,3405.0191,37869.23
2018/8/13,2821.93,7642.45,5412.32,12358.74,21857.43,27936.57,3390.3441,37644.9
2018/8/14,2839.96,7611.64,5403.41,12358.87,22356.08,27752.93,3372.9137,37852
2018/8/15,2818.37,7497.87,5305.22,12163.01,22204.22,27323.59,3291.976,
2018/8/16,2840.69,7556.38,5349.02,12237.17,22192.04,27100.06,3276.7276,37663.56
2018/8/17,2850.13,7558.59,5344.93,12210.55,22270.38,27213.41,3229.6198,37947.88
2018/8/20,2857.05,7591.26,5379.65,12331.3,22199,27598.02,3267.2498,38278.75
2018/8/21,2862.96,7565.7,5408.6,12384.49,22219.73,27752.79,3326.6489,38285.75
2018/8/22,2861.82,7574.24,5420.61,12385.7,22362.55,27927.58,3307.9545,
2018/8/23,2856.98,7563.22,5419.33,12365.58,22410.82,27790.46,3320.0257,38336.76
2018/8/24,2874.69,7577.49,5432.5,12394.52,22601.77,27671.87,3325.3347,38251.8
2018/8/27,2896.74,,5479.1,12538.31,22799.64,28271.27,3406.5735,38694.11
2018/8/28,2897.52,7617.22,5484.99,12527.42,22813.47,28351.62,3400.1705,38896.63
2018/8/29,2914.04,7563.21,5501.33,12561.68,22848.22,28416.44,3386.5736,38722.93
2018/8/30,2901.13,7516.03,5478.06,12494.24,22869.5,28164.05,3351.0942,38690.1
2018/8/31,2901.52,7432.42,5406.85,12364.06,22865.15,27888.55,3334.5036,38645.07
2018/9/3,,7504.6,5413.8,12346.41,22707.38,27712.54,3321.8248,38312.52
2018/9/4,2896.72,7457.86,5342.7,12210.21,22696.9,27973.34,3363.8984,38157.92
2018/9/5,2888.6,7383.28,5260.22,12040.46,22580.83,27243.85,3298.1412,38018.31
2018/9/6,2878.05,7318.96,5243.84,11955.25,22487.94,26974.82,3262.8808,38242.81
2018/9/7,2871.68,7277.7,5252.22,11959.63,22307.06,26973.47,3277.6438,38389.82
2018/9/10,2877.13,7279.3,5269.63,11986.34,22373.09,26613.42,3230.0681,37922.17
2018/9/11,2887.89,7273.54,5283.79,11970.27,22664.69,26422.55,3224.2116,37413.13
2018/9/12,2888.92,7313.36,5332.13,12032.3,22604.61,26345.04,3202.0248,37717.96
2018/9/13,2904.18,7281.57,5328.12,12055.55,22821.32,27014.49,3236.5662,
2018/9/14,2904.98,7304.04,5352.57,12124.33,23094.67,27286.41,3242.0902,38090.64
2018/9/17,2888.8,7302.1,5348.87,12096.41,,26932.85,3204.9224,37585.51
2018/9/18,2904.31,7300.23,5363.79,12157.67,23420.54,27084.66,3269.4319,37290.67
2018/9/19,2907.95,7331.12,5393.74,12219.02,23672.52,27407.37,3312.4823,37121.22
2018/9/20,2930.75,7367.32,5451.59,12326.48,23674.93,27477.67,3310.1258,
2018/9/21,2929.67,7490.23,5494.17,12430.88,23869.93,27953.58,3410.4856,36841.6
2018/9/24,,,,,,27499.39,,
2018/9/25,2915.56,7507.56,5479.1,12374.66,23940.26,,3379.8043,36652.06
2018/9/26,2905.97,7511.49,5512.73,12385.89,24033.79,27816.87,3417.2413,36542.27
2018/9/27,2914,7545.44,5540.41,12435.59,23796.74,27715.67,3403.5902,36324.17
2018/9/28,2913.98,7510.2,5493.49,12246.73,24120.04,27788.52,3438.8649,36227.14
2018/10/5,,,,,23783.72,,,
2018/10/8,2884.43,7233.33,5300.25,11947.16,,26202.57,3290.8988,34474.38
2018/10/9,2880.34,7237.59,5318.55,11977.22,23469.39,26172.91,3288.6906,34299.47
2018/10/10,2785.68,7145.74,5206.22,11712.5,23506.04,26193.07,3281.5978,34760.89
2018/10/11,2728.37,7006.93,5106.37,11539.35,22590.86,25266.37,3124.1139,34001.15
